"","playerID","primary_pos"
"4962","david01","PH"
"4963","davidan01","OF"
"4964","davidbi01","OF"
"4965","davidbo01","P"
"4966","davidch01","P"
"4967","davidcl01","2B"
"4968","davidcl02","2B"
"4969","davidda01","P"
"4970","davidda02","P"
"4971","davidho01","C"
"4972","davidlo01","1B"
"4973","davidma01","OF"
"4974","davidma02","3B"
"4975","davidte01","P"
"4976","davidtu01","P"
"4977","daviech01","P"
"4978","daviege01","P"
"4979","davieje01","P"
"4980","davieky01","P"
"4981","davieza01","P"
"4982","davis01","P"
"4983","davis02","SS"
"4984","davis03","2B"
"4985","davis04","C"
"4986","davis05","SS"
"4987","davisal01","1B"
"4988","davisal02","P"
"4989","davisam01","OF"
"4990","davisau01","P"
"4991","davisau02","3B"
"4992","davisba01","OF"
"4993","davisbe01","C"
"4994","davisbi01","1B"
"4995","davisbl01","2B"
"4996","davisbo01","P"
"4997","davisbo02","C"
"4998","davisbr01","OF"
"4999","davisbr02","OF"
"5000","davisbr03","C"
"5001","davisbr04","OF"
"5002","davisbu01","P"
"5003","davisbu02","OF"
"5004","davisbu03","SS"
"5005","davisbu04","OF"
"5006","davisch01","OF"
"5007","davisch02","1B"
"5008","daviscr01","2B"
"5009","daviscu01","P"
"5010","davisda01","P"
"5011","davisdi01","P"
"5012","davisdi02","OF"
"5013","davisdo01","C"
"5014","davisdo02","P"
"5015","davisea01","2B"
"5016","daviser01","OF"
"5017","daviser02","P"
"5018","davisfr01","P"
"5019","davisg01","C"
"5020","davisge01","SS"
"5021","davisge02","P"
"5022","davisge03","OF"
"5023","davisgl01","1B"
"5024","davisgo01","OF"
"5025","davisha01","1B"
"5026","davisha02","1B"
"5027","davishe01","C"
"5028","davisho01","2B"
"5029","davisik01","SS"
"5030","davisik02","1B"
"5031","davisir01","SS"
"5032","davisja01","OF"
"5033","davisja02","P"
"5034","davisja03","OF"
"5035","davisja04","C"
"5036","davisjd01","3B"
"5037","davisji01","P"
"5038","davisji02","3B"
"5039","davisjj01","OF"
"5040","davisjo01","3B"
"5041","davisjo02","C"
"5042","davisjo03","P"
"5043","davisjo04","P"
"5044","davisjo05","OF"
"5045","davisjo06","OF"
"5046","davisjo07","OF"
"5047","davisjo08","P"
"5048","davisju01","3B"
"5049","daviska01","P"
"5050","daviskh01","OF"
"5051","daviski01","OF"
"5052","davisla01","P"
"5053","davisla02","OF"
"5054","davisle01","OF"
"5055","davisle02","P"
"5056","davisle03","P"
"5057","davisma01","P"
"5058","davisma02","OF"
"5059","davismi01","P"
"5060","davismi02","OF"
"5061","davisno01","P"
"5062","davisod01","SS"
"5063","davisos01","OF"
"5064","davispe01","P"
"5065","davispe02","P"
"5066","davispi01","1B"
"5067","davispr01","3B"
"5068","davisqu01","OF"
"5069","davisra01","OF"
"5070","davisro01","OF"
"5071","davisro02","P"
"5072","davisro03","P"
"5073","davisro04","P"
"5074","davisro05","P"
"5075","davisru01","3B"
"5076","davissa01","P"
"5077","davissa02","SS"
"5078","davissc01","P"
"5079","davissh01","3B"
"5080","davissp01","C"
"5081","davissp02","3B"
"5082","davisst01","2B"
"5083","davisst02","P"
"5084","davisst03","P"
"5085","davisst04","OF"
"5086","davista01","C"
"5087","davisti01","P"
"5088","davisto01","SS"
"5089","davisto02","OF"
"5090","davisto03","C"
"5091","davistr01","OF"
"5092","daviswa01","P"
"5093","daviswi01","P"
"5094","daviswi02","OF"
"5095","daviswi03","OF"
"5096","daviswi04","P"
"5097","daviswo01","P"
"5098","dawkitr01","SS"
"5099","dawlebi01","P"
"5100","dawlejo01","P"
"5101","dawsoan01","OF"
"5102","dawsojo01","P"
"5103","dawsojo02","C"
"5104","dawsole01","PH"
"5105","dawsore01","P"
"5106","daybi01","P"
"5107","daybo01","OF"
"5108","dayco01","2B"
"5109","dayde01","P"
"5110","dayetbr01","OF"
"5111","dayle99","P"
"5112","dayleke01","P"
"5113","daype01","P"
"5114","daytogr01","P"
"5115","dayza01","P"
"5116","dazayo01","OF"
"5117","deaglre01","P"
"5118","deagoro01","P"
"5119","dealch01","3B"
"5120","dealco01","P"
"5121","dealjo01","OF"
"5122","dealli01","OF"
"5123","dealsn01","1B"
"5124","dealypa01","C"
"5125","deanau01","OF"
"5126","deanbi01","C"
"5127","deanbo01","3B"
"5128","deanch01","P"
"5129","deanch02","C"
"5130","deandi01","P"
"5131","deando01","P"
"5132","deaneal01","P"
"5133","deaneha01","OF"
"5134","deanha01","P"
"5135","deanju01","OF"
"5136","deanne01","P"
"5137","deanpa01","P"
"5138","deanpa02","P"
"5139","deanro01","P"
"5140","deanto01","SS"
"5141","deanwa01","P"
"5142","dearbu01","2B"
"5143","dearmch01","3B"
"5144","deasljo01","SS"
"5145","deaslpa01","C"
"5146","deasya01","C"
"5147","deazaal01","OF"
"5148","debarde01","P"
"5149","deberha01","C"
"5150","deberjo01","P"
"5151","debnaro01","OF"
"5152","debusad01","SS"
"5153","debusda01","P"
"5154","decatar01","P"
"5155","decindo01","3B"
"5156","deckeco01","1B"
"5157","deckedu01","SS"
"5158","deckefr01","2B"
"5159","deckege01","OF"
"5160","deckeha01","C"
"5161","deckeja01","OF"
"5162","deckejo01","P"
"5163","deckema01","P"
"5164","deckest01","C"
"5165","decuili01","C"
"5166","dedear01","C"
"5167","dedearo01","SS"
"5168","dedearu01","P"
"5169","dedmoje01","P"
"5170","dedriji01","P"
"5171","dedunsa01","P"
"5172","deegadu01","P"
"5173","deeji01","SS"
"5174","deerijo01","P"
"5175","deerro01","OF"
"5176","deesch01","1B"
"5177","deesh01","SS"
"5178","deetzde01","P"
"5179","defatto01","3B"
"5180","defraju01","P"
"5181","defrear01","1B"
"5182","degermi01","P"
"5183","degeubr01","P"
"5184","degotal01","2B"
"5185","degroja01","P"
"5186","degroru01","OF"
"5187","dehaako01","OF"
"5188","deharri01","P"
"5189","dehlmhe01","1B"
"5190","deichgr01","OF"
"5191","deideji01","C"
"5192","deinipe01","OF"
"5193","deisepa01","C"
"5194","deiso01","OF"
"5195","deitrbi01","OF"
"5196","dejanmi01","OF"
"5197","dejeami01","P"
"5198","dejesan01","P"
"5199","dejesda01","OF"
"5200","dejesen01","P"
"5201","dejesiv01","SS"
"5202","dejesiv02","2B"
"5203","dejesjo01","P"
"5204","dejohma01","SS"
"5205","dejonch01","P"
"5206","dejonjo01","P"
"5207","dejonpa01","SS"
"5208","dekonbi01","C"
"5209","delabst01","P"
"5210","delacbr01","OF"
"5211","delacel01","SS"
"5212","delaceu01","P"
"5213","delacjo01","P"
"5214","delacto01","P"
"5215","delahed01","OF"
"5216","delahfr01","OF"
"5217","delahji01","2B"
"5218","delahjo01","OF"
"5219","delahmi01","3B"
"5220","delahto01","3B"
"5221","delamro01","P"
"5222","delanar01","P"
"5223","delanbi01","2B"
"5224","delanbi02","C"
"5225","delanfr01","2B"
"5226","delanro01","P"
"5227","delarda01","P"
"5228","delareu01","P"
"5229","delarfr01","P"
"5230","delarjo01","P"
"5231","delarru01","P"
"5232","delarto01","SS"
"5233","delatjo01","P"
"5234","delayja01","C"
"5235","delcaad01","C"
"5236","delcama01","P"
"5237","deleojo01","P"
"5238","deleojo02","P"
"5239","deleojo03","P"
"5240","deleolu01","P"
"5241","delgaal01","C"
"5242","delgaal02","OF"
"5243","delgaca01","1B"
"5244","delgafe01","OF"
"5245","delgaje01","P"
"5246","delgapu01","OF"
"5247","delgara01","P"
"5248","delgawi01","SS"
"5249","delgrbo01","OF"
"5250","delhifl01","P"
"5251","delisju01","3B"
"5252","delkeed01","2B"
"5253","dellaja01","SS"
"5254","delluda01","OF"
"5255","dellwh01","P"
"5256","delmabe01","2B"
"5257","delmoni01","OF"
"5258","deloaza01","OF"
"5259","delocik01","P"
"5260","delosab01","P"
"5261","delosen01","P"
"5262","delosfa01","P"
"5263","deloslu01","1B"
"5264","deloslu02","P"
"5265","deloslu03","3B"
"5266","delosra01","P"
"5267","delosva01","P"
"5268","delosye01","P"
"5269","delpomi01","P"
"5270","delroen01","P"
"5271","delsaga01","SS"
"5272","delsiji01","OF"
"5273","deltomi01","P"
"5274","delucjo01","OF"
"5275","delucri01","P"
"5276","deluzbe01","OF"
"5277","demaejo01","SS"
"5278","demaral01","P"
"5279","demarbi01","SS"
"5280","demarch01","P"
"5281","demarfr01","P"
"5282","demarfr02","OF"
"5283","demelsa01","P"
"5284","demerar01","OF"
"5285","demerjo01","OF"
"5286","demerla01","P"
"5287","demertr01","OF"
"5288","demetdo01","OF"
"5289","demetst01","3B"
"5290","demilha01","P"
"5291","demmira01","OF"
"5292","demoldo01","P"
"5293","demonge01","2B"
"5294","demonle01","SS"
"5295","demosbi01","2B"
"5296","demotbe01","P"
"5297","dempsco01","P"
"5298","dempsma01","P"
"5299","dempsri01","C"
"5300","dempsry01","P"
"5301","dendema01","OF"
"5302","denehbi01","P"
"5303","denketr01","2B"
"5304","denmabr01","P"
"5305","denneky01","P"
"5306","denneto01","OF"
"5307","denni01","2B"
"5308","dennido01","P"
"5309","dennido02","1B"
"5310","denniot01","C"
"5311","denniry01","P"
"5312","dennyje01","3B"
"5313","dennyjo01","P"
"5314","denorch01","OF"
"5315","densodr01","1B"
"5316","dentbu01","SS"
"5317","dented01","P"
"5318","dentesa01","SS"
"5319","denzero01","P"
"5320","depanmi01","C"
"5321","depasjo01","C"
"5322","depaujo01","P"
"5323","depaujo02","P"
"5324","depauju01","P"
"5325","depause01","P"
"5326","dephito01","C"
"5327","derbyge01","P"
"5328","derbyge02","C"
"5329","dermoma01","P"
"5330","dernibo01","OF"
"5331","derosma01","3B"
"5332","derricl01","SS"
"5333","derriji01","P"
"5334","derrimi01","OF"
"5335","derripa01","P"
"5336","derryru01","OF"
"5337","desajo01","1B"
"5338","desalma01","P"
"5339","desauge01","C"
"5340","descada01","2B"
"5341","desclan01","P"
"5342","deshaji01","P"
"5343","deshi01","P"
"5344","deshide01","2B"
"5345","deshide02","OF"
"5346","deshoji01","P"
"5347","desiljo01","P"
"5348","desjash01","P"
"5349","desmoia01","SS"
"5350","despaod01","P"
"5351","despede01","OF"
"5352","dessaru01","P"
"5353","desseel01","P"
"5354","destror01","1B"
"5355","dethebo01","OF"
"5356","detmere01","P"
"5357","detorge01","3B"
"5358","dettmjo01","P"
"5359","dettoto01","P"
"5360","detwedu01","3B"
"5361","detwiro01","P"
"5362","deutsme01","P"
"5363","devanca01","3B"
"5364","devarce01","C"
"5365","devench01","P"
"5366","devench02","P"
"5367","deverjo01","2B"
"5368","devermi01","OF"
"5369","deverra01","3B"
"5370","devinad01","P"
"5371","devinha01","P"
"5372","devinji01","OF"
"5373","devinjo01","P"
"5374","devinmi01","C"
"5375","devivbe01","SS"
"5376","devliar01","3B"
"5377","devliji01","P"
"5378","devliji02","P"
"5379","devliji03","C"
"5380","devogre01","C"
"5381","devoral01","C"
"5382","devordo01","OF"
"5383","devorjo01","OF"
"5384","devoywa01","OF"
"5385","devrico01","P"
"5386","dewalch01","P"
"5387","dewbewi01","P"
"5388","deweyma01","P"
"5389","dewilje01","C"
"5390","dewitbl01","2B"
"5391","dewitfr01","1B"
"5392","dewitma01","P"
"5393","dewitsa01","3B"
"5394","dextech01","OF"
"5395","dezenza01","OF"
"5396","dialke01","2B"
"5397","dialslo01","OF"
"5398","diamosc01","P"
"5399","diamoth01","P"
"5400","diazal01","OF"
"5401","diazal02","SS"
"5402","diazal03","P"
"5403","diazar01","SS"
"5404","diazbo01","C"
"5405","diazca01","P"
"5406","diazca02","C"
"5407","diazda01","P"
"5408","diazed01","SS"
"5409","diazed02","2B"
"5410","diazed03","2B"
"5411","diazed04","P"
"5412","diazei01","C"
"5413","diazel01","C"
"5414","diazfe01","P"
"5415","diazfe02","OF"
"5416","diazhe01","P"
"5417","diazis01","2B"
"5418","diazja01","P"
"5419","diazjh01","P"
"5420","diazjo01","P"
"5421","diazjo02","SS"
"5422","diazjo03","2B"
"5423","diazju01","1B"
"5424","diazju02","SS"
"5425","diazju03","P"
"5426","diazle01","1B"
"5427","diazma01","SS"
"5428","diazma02","OF"
"5429","diazmi01","1B"
"5430","diazmi02","P"
"5431","diazpe01","C"
"5432","diazro01","C"
"5433","diazru01","2B"
"5434","diazvi01","OF"
"5435","diazya01","1B"
"5436","diazya02","C"
"5437","diazye01","P"
"5438","diazyi01","P"
"5439","diazyu01","OF"
"5440","dibblro01","P"
"5441","dibutpe01","P"
"5442","dickeal01","OF"
"5443","dickebi01","C"
"5444","dickebu01","OF"
"5445","dickech01","OF"
"5446","dickeco01","OF"
"5447","dickege01","P"
"5448","dickege02","C"
"5449","dickele01","P"
"5450","dickera01","P"
"5451","dickest01","P"
"5452","dickmem01","P"
"5453","dicksbr01","P"
"5454","dicksja01","P"
"5455","dicksji01","P"
"5456","dicksjo01","OF"
"5457","dicksla01","P"
"5458","dicksmu01","P"
"5459","dicksok01","OF"
"5460","dickswa01","P"
"5461","didiebo01","C"
"5462","diehler01","OF"
"5463","diehlge01","P"
"5464","diehlph01","P"
"5465","diekmja01","P"
"5466","dierich01","OF"
"5467","dierkla01","P"
"5468","dietrbi01","P"
"5469","dietrde01","2B"
"5470","dietzdi01","C"
"5471","dietzdu01","P"
"5472","dietzro01","2B"
"5473","difanja01","2B"
"5474","difelma01","P"
"5475","difelmi01","C"
"5476","difowi01","2B"
"5477","diggibe01","P"
"5478","diggsre01","P"
"5479","dignast01","OF"
"5480","dihigma99","OF"
"5481","dilauja01","P"
"5482","dilla01","OF"
"5483","dillado01","OF"
"5484","dillago01","P"
"5485","dillala01","OF"
"5486","dillapa01","OF"
"5487","dillast01","2B"
"5488","dillati01","P"
"5489","dillhpi01","C"
"5490","dillibo01","3B"
"5491","dilliha01","P"
"5492","dillmbi01","P"
"5493","dillojo01","SS"
"5494","dillojo02","2B"
"5495","dillopa01","C"
"5496","dillopo01","1B"
"5497","dillost01","P"
"5498","dilonmi01","OF"
"5499","dilwoar01","OF"
"5500","dimagdo01","OF"
"5501","dimagjo01","OF"
"5502","dimagvi01","OF"
"5503","dimesed01","OF"
"5504","dimicfr01","P"
"5505","dimmemi01","OF"
"5506","dinarle01","P"
"5507","dineeke01","OF"
"5508","dingeva01","1B"
"5509","dingldi01","C"
"5510","dingmcr01","P"
"5511","dinini01","C"
"5512","dinkebr01","2B"
"5513","dinnebi01","P"
"5514","dioriro01","P"
"5515","dipiebo01","OF"
"5516","dipinfr01","P"
"5517","diplama01","P"
"5518","dipotje01","P"
"5519","direaji01","P"
"5520","dirksan01","OF"
"5521","disarga01","SS"
"5522","dischge01","P"
"5523","dishmgl01","P"
"5524","dismudi01","P"
"5525","distaal01","P"
"5526","distebe01","1B"
"5527","distedu01","2B"
"5528","ditmaar01","P"
"5529","dittmja01","2B"
"5530","divismo01","OF"
"5531","dixon01","OF"
"5532","dixonbr01","1B"
"5533","dixoned01","P"
"5534","dixonge01","C"
"5535","dixongl01","OF"
"5536","dixonjo01","P"
"5537","dixonke01","P"
"5538","dixonle01","C"
"5539","dixonpa01","OF"
"5540","dixonra01","OF"
"5541","dixonso01","P"
"5542","dixonst01","P"
"5543","dixonst02","P"
"5544","dixonto01","P"
"5545","dixonto02","C"
"5546","dlugabr01","3B"
"5547","dmezaan01","P"
"5548","doakbi01","P"
"5549","doanewa01","P"
"5550","dobbeda01","OF"
"5551","dobbihu01","P"
"5552","dobbjo01","P"
"5553","dobbsgr01","3B"
"5554","dobbsjo01","OF"
"5555","dobenra01","P"
"5556","doberje01","P"
"5557","dobnara01","P"
"5558","dobsoch01","P"
"5559","dobsojo01","P"
"5560","dobsopa01","P"
"5561","dobyla01","OF"
"5562","dockige01","P"
"5563","dodddy01","P"
"5564","doddon01","3B"
"5565","doddro01","P"
"5566","doddto01","3B"
"5567","dodgejo01","3B"
"5568","dodgesa01","P"
"5569","dodsopa01","1B"
"5570","doefr01","P"
"5571","doerrbo01","2B"
"5572","dohened01","P"
"5573","doherjo01","1B"
"5574","doherjo02","P"
"5575","dohmasc01","P"
"5576","dohyky01","P"
"5577","dolanbi01","1B"
"5578","dolanco01","OF"
"5579","dolanco02","OF"
"5580","dolanjo01","P"
"5581","dolanjo02","SS"
"5582","dolanto01","C"
"5583","dolele01","OF"
"5584","dolisra01","P"
"5585","doljafr01","OF"
"5586","dollach01","P"
"5587","dollar01","P"
"5588","dolsifr01","P"
"5589","dominan01","1B"
"5590","dominch01","OF"
"5591","dominja01","OF"
"5592","dominjo01","P"
"5593","dominju01","P"
"5594","dominju02","P"
"5595","dominma01","3B"
"5596","dominse01","P"
"5597","donahde01","P"
"5598","donahji01","C"
"5599","donahji02","1B"
"5600","donahjo01","OF"
"5601","donahpa01","C"
"5602","donahre01","P"
"5603","donahsh01","SS"
"5604","donahti01","C"
"5605","donalat01","P"
"5606","donaled01","P"
"5607","donalge01","SS"
"5608","donalja01","SS"
"5609","donaljo01","2B"
"5610","donaljo02","3B"
"5611","donaljo03","OF"
"5612","dondele01","3B"
"5613","donel01","3B"
"5614","donlimi01","OF"
"5615","donnebl01","P"
"5616","donnebr01","P"
"5617","donnech01","3B"
"5618","donneed01","P"
"5619","donneed02","P"
"5620","donnefr01","P"
"5621","donneji01","3B"
"5622","donneji02","3B"
"5623","donnejo01","SS"
"5624","donnepe01","OF"
"5625","donohji01","P"
"5626","donohjo01","OF"
"5627","donohpe01","P"
"5628","donohto01","C"
"5629","donosli01","P"
"5630","donovbi01","P"
"5631","donovbi02","P"
"5632","donovbr01","2B"
"5633","donovdi01","P"
"5634","donovfr01","C"
"5635","donovje01","C"
"5636","donovmi01","3B"
"5637","donovpa01","OF"
"5638","donovto01","OF"
"5639","dooinre01","C"
"5640","doolami01","SS"
"5641","doole01","OF"
"5642","doolise01","P"
"5643","doomsha01","OF"
"5644","dopsojo01","P"
"5645","doranbi01","3B"
"5646","doranbi02","2B"
"5647","doranjo01","P"
"5648","doranto01","C"
"5649","dorgaje01","OF"
"5650","dorgami01","OF"
"5651","dorisha01","P"
"5652","dormach01","C"
"5653","dormare01","OF"
"5654","dornda01","OF"
"5655","dornegu01","P"
"5656","dorowry01","3B"
"5657","dorrbe01","P"
"5658","dorsebr01","C"
"5659","dorseca01","P"
"5660","dorseje01","OF"
"5661","dorseje02","OF"
"5662","dorseji01","P"
"5663","dorselu01","OF"
"5664","dortame01","3B"
"5665","doschhe01","3B"
"5666","doschja01","P"
"5667","dosteda01","2B"
"5668","doteloc01","P"
"5669","dotso01","C"
"5670","dotsori01","P"
"5671","dottedu01","C"
"5672","dottega01","P"
"5673","dotyba01","P"
"5674","doubrfe01","P"
"5675","doughch01","2B"
"5676","doughch02","P"
"5677","doughji01","P"
"5678","doughpa01","OF"
"5679","doughto01","P"
"5680","dougl01","SS"
"5681","douglas01","C"
"5682","dougled01","1B"
"5683","douglje01","2B"
"5684","dougljo01","1B"
"5685","douglkl01","1B"
"5686","douglla01","P"
"5687","douglph01","P"
"5688","douglse01","P"
"5689","douglwh01","P"
"5690","douglwi01","OF"
"5691","doumiry01","C"
"5692","douthta01","OF"
"5693","dovalca01","P"
"5694","dovede01","P"
"5695","dowcl01","OF"
"5696","dowdjo01","SS"
"5697","dowdki01","P"
"5698","dowdsn01","2B"
"5699","dowdto01","OF"
"5700","dowdyky01","P"
"5701","dowelke01","SS"
"5702","dowiejo01","OF"
"5703","dowlida01","P"
"5704","dowlipe01","P"
"5705","dowlo01","P"
"5706","downere01","OF"
"5707","downeto01","SS"
"5708","downial01","P"
"5709","downibr01","OF"
"5710","downsbu01","2B"
"5711","downsda01","P"
"5712","downsda02","P"
"5713","downsje01","2B"
"5714","downske01","P"
"5715","downsma01","2B"
"5716","downsre01","2B"
"5717","downssc01","P"
"5718","dowseto01","C"
"5719","doylebr01","2B"
"5720","doylebr02","OF"
"5721","doyleca01","P"
"5722","doyleco01","OF"
"5723","doyleda01","C"
"5724","doylede01","2B"
"5725","doyleja01","1B"
"5726","doyleje01","P"
"5727","doyleje02","2B"
"5728","doyleji01","3B"
"5729","doylejo01","SS"
"5730","doylejo02","P"
"5731","doylela01","2B"
"5732","doylepa01","P"
"5733","doylesl01","P"
"5734","doyleto01","P"
"5735","doyneco01","P"
"5736","doziebr01","2B"
"5737","doziebu01","P"
"5738","doziedj01","OF"
"5739","doziehu01","3B"
"5740","dozieto01","P"
"5741","drabedo01","P"
"5742","drabeky01","P"
"5743","drabomo01","P"
"5744","dragodi01","P"
"5745","drahmbr01","P"
"5746","drakean01","C"
"5747","drakebi01","P"
"5748","drakede01","OF"
"5749","drakela01","OF"
"5750","drakelo01","P"
"5751","drakely01","OF"
"5752","drakeol01","P"
"5753","drakere01","OF"
"5754","drakesa01","2B"
"5755","drakeso01","OF"
"5756","draketo01","P"
"5757","dranske01","SS"
"5758","drapemi01","P"
"5759","draubja01","3B"
"5760","draveda01","P"
"5761","dreesbi01","3B"
"5762","dreesto01","P"
"5763","dreifda01","P"
"5764","dreiscl01","P"
"5765","drekeva01","OF"
"5766","drescbi01","C"
"5767","dresery01","P"
"5768","dressbo01","P"
"5769","dressch01","3B"
"5770","dresski01","P"
"5771","dressle01","1B"
"5772","dressro01","P"
"5773","drewca01","OF"
"5774","drewda01","SS"
"5775","drewjd01","OF"
"5776","drewsfr01","2B"
"5777","drewska01","P"
"5778","drewst01","SS"
"5779","drewti01","P"
"5780","dreyeja01","P"
"5781","dreyest01","P"
"5782","driesda01","1B"
"5783","drillle01","C"
"5784","driscde01","P"
"5785","driscde02","2B"
"5786","driscji01","2B"
"5787","drisclo01","C"
"5788","driscmi01","P"
"5789","driscpa01","2B"
"5790","drisktr01","P"
"5791","drissmi01","C"
"5792","drohato01","P"
"5793","dropowa01","1B"
"5794","drottdi01","P"
"5795","drucklo01","P"
"5796","druhoca01","P"
"5797","drumm01","C"
"5798","drummti01","P"
"5799","drumrke01","2B"
"5800","drurybr01","2B"
"5801","drysddo01","P"
"5802","duanycl01","OF"
"5803","duartda01","P"
"5804","dubiemo01","P"
"5805","dubinsh01","P"
"5806","duboibr01","P"
"5807","duboija01","OF"
"5808","dubonma01","OF"
"5809","duboser01","P"
"5810","dubucje01","P"
"5811","duceyro01","OF"
"5812","duchsju01","P"
"5813","duckema01","2B"
"5814","duckwbr01","P"
"5815","duckwji01","P"
"5816","ducyed01","2B"
"5817","ducyra01","OF"
"5818","dudalu01","1B"
"5819","dudlecl01","P"
"5820","dudledo01","OF"
"5821","dudleed01","P"
"5822","dudrajo01","2B"
"5823","duensbr01","P"
"5824","duesha01","P"
