playerID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,BA,OBP,SLG
killeha01,2435,8147,1283,2086,290,24,573,1584,19,18,1559,1699,160,48,0,77,243,9831,0.25604517,0.375648459,0.508530748
killehe01,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0.25,0
killere01,467,1537,181,381,61,16,3,116,57,18,128,138,0,54,75,0,0,1794,0.247885491,0.313823857,0.314248536
killied01,220,609,56,127,18,9,0,52,6,0,16,101,0,1,19,0,0,645,0.208538588,0.223255814,0.267651888
killija01,14,24,0,1,1,0,0,1,0,0,2,18,0,0,0,0,0,26,0.041666667,0.115384615,0.083333333
kilomfr01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kilroma01,330,1062,163,236,24,17,1,103,67,0,118,88,0,7,2,0,0,1189,0.222222222,0.303616484,0.279661017
kilromi01,4,9,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,10,0.222222222,0.3,0.222222222
kimbaco01,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0.5,0
kimbage01,29,131,18,25,1,0,0,9,5,1,3,2,0,0,0,0,2,134,0.190839695,0.208955224,0.198473282
kimbane01,94,50,2,9,1,0,0,5,0,0,6,16,0,0,2,0,3,58,0.18,0.25862069,0.2
kimbeha01,34,16,0,4,0,0,0,0,0,0,1,2,0,0,2,0,0,19,0.25,0.263157895,0.25
kimbesa01,42,145,14,21,1,2,0,0,0,0,9,2,0,1,0,0,0,155,0.144827586,0.2,0.179310345
kimbldi01,20,49,5,12,1,1,0,1,0,0,5,2,0,0,3,0,2,57,0.244897959,0.298245614,0.306122449
kimboho01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
kimbrcr01,851,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
kimbrhe01,573,2234,492,667,107,50,31,261,75,2,317,11,1,24,21,0,1,2596,0.298567592,0.388289676,0.432855864
kimbrla01,27,40,8,9,2,0,0,4,2,0,3,0,0,0,0,0,0,43,0.225,0.279069767,0.275
kimbrte01,78,292,46,86,16,4,2,46,9,0,28,0,0,2,9,0,0,331,0.294520548,0.350453172,0.397260274
kimby01,394,153,4,19,3,0,0,10,0,0,6,39,0,0,19,1,2,179,0.124183007,0.139664804,0.14379085
kimeha01,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kimha01,588,1896,248,458,84,8,52,217,84,19,222,411,6,18,14,17,32,2167,0.241561181,0.322104292,0.376582278
kimhy01,191,517,56,141,24,2,7,36,1,3,58,97,1,6,0,3,8,584,0.272727273,0.351027397,0.367504836
kimhy02,71,161,19,45,6,1,3,17,13,1,7,52,0,1,1,0,0,170,0.279503106,0.311764706,0.385093168
kimkw01,35,26,0,3,1,0,0,2,0,0,0,9,0,1,2,0,0,29,0.115384615,0.137931034,0.153846154
kimmbr01,186,439,35,104,19,1,1,26,5,8,32,50,0,1,11,1,13,484,0.23690205,0.283057851,0.291571754
kimmiwa01,163,345,39,90,9,5,1,31,4,3,34,61,0,0,6,0,0,385,0.260869565,0.322077922,0.324637681
kimsech01,227,206,30,58,9,2,6,26,2,0,16,53,0,1,2,0,0,225,0.281553398,0.333333333,0.432038835
kimsu01,118,60,5,11,3,0,0,8,1,0,0,17,0,0,10,1,1,71,0.183333333,0.154929577,0.233333333
kinarro01,10,20,2,6,0,1,0,3,0,0,5,0,0,0,0,0,0,25,0.3,0.44,0.4
kincaha01,82,143,9,19,0,1,0,3,1,0,9,1,0,1,8,0,0,161,0.132867133,0.180124224,0.146853147
kindaje01,742,2057,211,439,83,9,44,198,17,11,145,535,17,8,36,15,45,2261,0.213417598,0.261831048,0.326689353
kindeel01,484,444,34,63,7,1,1,33,0,1,23,123,0,0,29,0,10,496,0.141891892,0.173387097,0.168918919
kindlbi01,115,439,89,133,15,6,2,52,34,0,39,0,0,4,22,0,0,504,0.302961276,0.349206349,0.378132118
kine01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kineris01,920,3109,371,815,130,16,36,286,100,30,180,530,5,46,19,16,86,3370,0.262142168,0.308902077,0.348986812
kinerra01,1472,5205,971,1451,216,39,369,1015,22,2,1011,749,1,24,9,7,126,6256,0.278770413,0.397378517,0.547934678
king01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kingbo01,2,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.222222222,0.222222222,0.333333333
kingbr01,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kingbr02,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333333,0.333333333,0.333333333
kingch01,45,76,11,18,0,1,0,5,0,0,8,18,1,0,0,1,1,85,0.236842105,0.305882353,0.263157895
kingch02,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.142857143,0.142857143,0.142857143
kingcl01,201,114,9,13,1,1,0,5,0,0,5,36,0,1,9,0,0,129,0.114035088,0.147286822,0.140350877
kingcu01,68,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,0,0,0
kingdo01,7,15,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0.066666667,0.176470588,0.066666667
kingdwe01,18,34,10,11,3,1,0,3,0,0,5,2,0,0,0,0,0,39,0.323529412,0.41025641,0.470588235
kingea01,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0.333333333,0
kingemi01,819,2034,292,546,108,26,30,219,45,28,191,248,9,7,19,23,36,2274,0.268436578,0.327176781,0.391347099
kinger01,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kingesc01,344,1069,135,243,63,6,30,96,26,8,69,331,2,9,2,7,7,1156,0.227315248,0.277681661,0.381665108
kingha01,322,683,67,146,26,3,24,82,1,0,104,158,12,9,2,1,18,799,0.213762811,0.324155194,0.366032211
kinghni01,43,29,1,2,1,0,0,4,0,0,3,14,0,1,0,0,0,33,0.068965517,0.181818182,0.103448276
kingje01,1201,4262,600,1091,222,18,154,709,75,32,442,584,27,20,17,71,97,4812,0.255983107,0.32273483,0.424917879
kingji01,1125,2918,374,699,112,19,117,401,23,8,363,401,35,23,11,22,55,3337,0.239547635,0.325142343,0.411240576
kingjo01,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kingke01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kingle01,44,145,13,27,1,2,0,8,4,0,7,15,0,1,5,0,0,158,0.186206897,0.221518987,0.220689655
kingle02,411,1189,134,294,60,18,15,144,16,13,82,175,0,6,29,0,0,1306,0.247266611,0.292496172,0.365853659
kingly01,175,207,28,43,4,1,0,21,6,0,28,18,0,0,5,0,6,240,0.207729469,0.295833333,0.236714976
kingma01,23,112,23,21,1,0,2,17,5,0,8,2,0,0,0,0,0,120,0.1875,0.241666667,0.25
kingmbr01,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kingmda01,1941,6677,901,1575,240,25,442,1210,85,49,608,1816,72,53,16,75,139,7429,0.235884379,0.300982636,0.477909241
kingmha01,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0.25,0
kingmi01,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kingne01,95,23,0,0,0,0,0,1,0,0,0,9,0,0,5,0,1,28,0,0,0
kingra01,593,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0
kingri01,5,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.222222222,0.222222222,0.222222222
kingsa01,12,45,3,8,2,0,0,0,0,0,1,0,0,1,0,0,0,47,0.177777778,0.212765957,0.222222222
kingsge01,211,533,65,134,17,5,3,53,15,11,39,96,0,6,13,5,16,596,0.251407129,0.30033557,0.318949343
kingsi01,419,1305,182,259,32,23,4,135,24,0,166,279,0,3,3,0,0,1477,0.198467433,0.289776574,0.26743295
kingst01,54,272,78,96,18,6,0,54,4,4,2,3,0,0,0,0,1,274,0.352941176,0.357664234,0.463235294
kingwi01,28,84,17,20,0,5,0,9,1,0,10,0,0,1,2,0,0,97,0.238095238,0.319587629,0.357142857
kinkami01,222,429,56,110,20,1,13,48,5,4,34,89,2,28,0,0,19,491,0.256410256,0.350305499,0.398601399
kinlety01,342,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kinlowa01,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0.333333333,0.333333333,0.333333333
kinnede01,97,14,0,1,0,0,0,0,0,0,1,8,0,0,1,0,0,16,0.071428571,0.125,0.071428571
kinnejo01,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kinnema01,103,69,3,5,1,0,0,1,0,0,2,30,0,0,6,0,1,77,0.072463768,0.090909091,0.086956522
kinnewa01,82,125,17,35,7,0,2,18,0,0,12,18,0,0,2,0,0,139,0.28,0.338129496,0.384
kinnumi01,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kinsebo01,4,12,1,3,0,0,0,1,1,0,0,5,0,0,0,0,0,12,0.25,0.25,0.25
kinseed01,13,15,2,3,0,0,0,1,0,0,6,2,0,0,1,0,0,22,0.2,0.409090909,0.2
kinsl01,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0.25,0
kinslia01,1888,7423,1243,1999,416,41,257,909,243,74,693,1046,11,92,32,59,161,8299,0.269298127,0.335462104,0.440253267
kinslto01,380,1414,186,376,40,29,12,222,18,0,67,103,0,5,6,0,0,1492,0.265912306,0.300268097,0.360678925
kintzbr01,483,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
kinzema01,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
kinziwa01,34,144,9,19,3,1,2,10,0,0,0,21,0,0,0,0,0,144,0.131944444,0.131944444,0.208333333
kinzyha01,13,10,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,11,0.3,0.363636364,0.3
kipnija01,1165,4404,607,1147,260,24,126,545,136,33,467,951,16,39,26,48,76,4984,0.26044505,0.331661316,0.416212534
kippebo01,274,95,6,13,2,0,0,2,0,0,2,30,0,1,11,0,2,109,0.136842105,0.146788991,0.157894737
kippeed01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
kippeth01,55,16,0,2,0,0,0,1,0,0,0,9,0,0,2,0,0,18,0.125,0.111111111,0.125
kippfr01,49,37,4,9,1,0,0,1,0,0,1,4,0,0,0,0,0,38,0.243243243,0.263157895,0.27027027
kirby01,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666667,0.666666667,0.666666667
kirbycl01,265,478,22,47,5,0,0,15,0,0,32,217,0,1,45,0,6,556,0.09832636,0.143884892,0.108786611
kirbyge01,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kirbyji01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.5
kirbyjo01,76,256,17,27,4,2,0,7,0,0,4,81,0,1,0,0,0,261,0.10546875,0.122605364,0.13671875
kirbyla01,116,378,37,87,14,5,2,34,8,0,31,61,0,2,12,0,0,423,0.23015873,0.283687943,0.30952381
kirbywa01,516,1198,183,302,51,9,14,119,44,21,98,168,3,6,13,10,21,1325,0.252086811,0.306415094,0.344741235
kirchmi01,14,14,2,3,0,0,0,1,0,0,0,5,0,0,0,0,0,14,0.214285714,0.214285714,0.214285714
kirilal01,249,799,92,198,40,5,27,116,2,1,62,215,3,13,0,9,15,883,0.247809762,0.309173273,0.411764706
kirkal01,564,1822,184,489,82,1,51,263,1,0,208,239,6,16,0,23,66,2069,0.268386389,0.344610923,0.398463227
kirkbi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kirkeja01,320,1148,122,346,49,13,7,148,21,16,35,119,0,10,33,0,0,1226,0.301393728,0.318923328,0.385017422
kirklwi01,1149,3494,443,837,134,29,148,509,52,19,323,648,38,15,16,34,45,3882,0.23955352,0.302679031,0.421579851
kirkmmi01,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kirkped01,1311,3467,411,824,143,18,85,424,34,39,456,518,70,22,25,39,70,4009,0.237669455,0.324769269,0.362849726
kirkpen01,203,528,70,125,20,6,3,46,32,0,54,78,0,6,16,0,0,604,0.236742424,0.306291391,0.314393939
kirksiv01,28,73,6,13,1,2,0,6,0,0,7,0,0,0,0,0,0,80,0.178082192,0.25,0.246575342
kirkto01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kirkwdo01,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kirrejo01,10,27,4,8,1,0,0,4,1,0,5,3,0,1,0,0,1,33,0.296296296,0.424242424,0.333333333
kirscha01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kiserga01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kisher01,43,110,10,27,5,1,0,10,0,3,9,9,0,3,5,0,2,127,0.245454545,0.307086614,0.309090909
kisinru01,21,66,5,9,1,0,0,1,1,0,1,13,0,0,0,0,0,67,0.136363636,0.149253731,0.151515152
kisonbr01,388,404,31,66,15,5,3,31,2,2,16,158,0,3,33,1,5,457,0.163366337,0.185995624,0.247524752
kissibi01,72,214,24,60,13,3,0,26,1,0,3,21,0,0,3,0,0,220,0.280373832,0.286363636,0.369158879
kitchau01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kitsoch01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kitsofr01,352,979,119,235,28,17,4,95,14,0,38,155,0,7,11,0,0,1035,0.240040858,0.270531401,0.315628192
kittlro01,843,2708,356,648,100,3,176,460,16,16,236,744,20,38,0,31,53,3013,0.23929099,0.306007302,0.473412112
kittran01,309,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kittrma01,1216,4029,375,882,108,31,17,391,64,0,314,274,0,8,103,0,0,4454,0.218912882,0.270318815,0.273765202
kivlepa01,137,216,34,45,5,3,10,30,1,2,26,81,1,6,0,2,2,250,0.208333333,0.308,0.398148148
kjershe01,106,285,27,62,8,2,10,36,2,0,18,88,2,9,0,1,9,313,0.21754386,0.284345048,0.364912281
klaerhu01,3,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.333333333,0.333333333,0.666666667
klagefr01,15,18,1,3,0,0,0,2,0,0,0,10,0,0,1,0,0,19,0.166666667,0.157894737,0.166666667
klassda01,85,261,34,59,8,2,6,23,2,3,21,84,0,2,3,0,6,287,0.22605364,0.285714286,0.340996169
klausbi01,821,2513,357,626,106,15,40,250,14,7,331,285,7,4,21,18,37,2887,0.249104656,0.332871493,0.35097493
klausbo01,215,590,65,123,25,4,6,29,5,10,74,92,0,1,6,2,7,673,0.208474576,0.294205052,0.294915254
klawial01,15,20,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,22,0.15,0.227272727,0.15
klawito01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kleeol01,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kleinch01,1753,6486,1168,2076,398,74,300,1201,79,0,601,521,0,12,69,0,55,7168,0.320074006,0.375139509,0.543015726
kleinha01,17,17,1,3,1,0,0,0,0,0,0,3,0,0,1,0,0,18,0.176470588,0.166666667,0.235294118
kleinlo01,305,1037,162,269,48,15,16,101,10,0,105,119,0,5,24,0,10,1171,0.259402122,0.323654996,0.380906461
kleinnu01,9,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0
kleinph01,40,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
kleinre01,584,1665,146,354,45,20,3,135,42,0,153,214,0,8,49,0,0,1875,0.212612613,0.274666667,0.269069069
kleinte01,57,38,3,6,0,0,0,4,0,0,1,10,0,0,2,0,1,41,0.157894737,0.170731707,0.157894737
kleinwi01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
klepfed01,98,125,7,6,0,0,0,4,0,0,11,47,0,1,8,0,0,145,0.048,0.124137931,0.048
kleskry01,1736,5611,874,1564,343,33,278,987,91,41,817,1077,84,29,4,55,125,6516,0.278738193,0.369858809,0.500267332
kleveja01,2,5,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,5,0.2,0.2,0.2
kliemed01,222,144,4,21,2,0,1,8,0,0,9,51,0,0,7,0,4,160,0.145833333,0.1875,0.180555556
klimclo01,318,669,64,155,21,3,13,69,0,1,31,71,5,1,4,6,11,711,0.231689088,0.263009845,0.330343797
klimkro01,90,33,0,3,0,0,0,1,0,0,1,16,0,0,4,0,0,38,0.090909091,0.105263158,0.090909091
klinebo01,148,124,6,25,3,1,0,10,0,0,2,26,0,1,9,0,0,136,0.201612903,0.205882353,0.241935484
klinebo02,77,140,12,31,5,0,0,9,0,0,11,27,0,2,3,0,3,156,0.221428571,0.282051282,0.257142857
klinebr01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
klinero01,743,491,14,45,2,1,0,14,1,0,15,221,0,2,39,1,7,548,0.091649695,0.113138686,0.099796334
klinest01,129,170,14,21,1,0,0,4,0,0,12,48,0,2,21,0,3,205,0.123529412,0.170731707,0.129411765
klinest02,796,14,1,2,1,0,0,2,0,0,0,6,0,0,4,0,0,18,0.142857143,0.111111111,0.214285714
klingbi01,16,36,4,7,0,1,0,3,0,0,8,5,0,0,0,0,0,44,0.194444444,0.340909091,0.25
klingbo01,265,348,28,71,5,0,0,21,0,0,20,41,0,0,18,0,14,386,0.204022989,0.235751295,0.218390805
klingjo01,1261,4246,475,1154,181,61,20,515,124,0,281,327,0,12,106,0,0,4645,0.27178521,0.311517761,0.357277438
klingjo02,7,13,0,5,0,0,0,1,0,0,0,2,0,0,0,0,0,13,0.384615385,0.384615385,0.384615385
klingru01,4,10,1,2,0,0,0,0,1,0,4,1,0,0,1,0,0,15,0.2,0.4,0.2
klingsc01,39,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0
klinkjo01,176,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
klippjo01,713,502,28,63,8,1,5,29,0,0,14,190,0,2,35,1,9,554,0.125498008,0.142599278,0.175298805
klobefr01,108,329,48,91,12,6,7,47,1,0,10,58,0,7,10,0,0,356,0.276595745,0.303370787,0.41337386
kloboga01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kloffad01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kloppst01,24,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.285714286,0.285714286,0.285714286
klozana01,22,20,5,3,0,1,0,2,0,0,5,8,0,0,0,0,0,25,0.15,0.32,0.25
klubeco01,273,28,2,3,1,0,0,0,0,0,1,15,0,0,3,0,1,32,0.107142857,0.125,0.142857143
klugmjo01,77,187,22,47,11,3,0,17,3,2,11,15,0,1,5,0,0,204,0.251336898,0.289215686,0.342245989
klumpel01,17,26,2,3,0,0,0,2,0,0,1,5,0,1,0,0,1,28,0.115384615,0.178571429,0.115384615
klusmbi01,43,172,18,36,8,1,3,22,4,0,6,13,0,0,0,0,0,178,0.209302326,0.235955056,0.319767442
kluszte01,1718,5929,848,1766,290,29,279,1028,20,10,492,365,70,23,3,23,143,6470,0.297857986,0.352550232,0.497723056
kluttcl01,656,1903,172,510,90,8,19,212,5,0,132,119,0,7,30,0,36,2072,0.267997898,0.313223938,0.353652128
kluttmi01,199,536,49,129,26,1,14,59,1,7,34,101,3,3,4,2,10,579,0.240671642,0.286701209,0.371268657
kmakjo01,70,163,16,37,8,0,1,13,6,2,20,25,0,3,1,1,4,188,0.226993865,0.319148936,0.294478528
knabeot01,1278,4469,572,1103,178,48,8,365,143,0,485,326,0,36,265,0,0,5255,0.246811367,0.30903901,0.313492951
knackbr01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knackla01,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knappan01,328,756,83,158,31,4,13,66,2,0,103,276,7,9,5,6,11,879,0.208994709,0.307167235,0.312169312
knappch01,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knaupco01,31,98,5,18,4,1,0,11,4,0,8,19,0,1,4,0,0,111,0.183673469,0.243243243,0.244897959
knausfr01,44,120,20,26,0,2,1,15,6,0,14,3,0,1,1,0,0,136,0.216666667,0.301470588,0.275
knebeco01,312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
knehrre01,21,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0
kneisru01,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0
knellph01,201,657,79,123,11,11,2,63,10,0,23,115,0,3,2,0,0,685,0.187214612,0.217518248,0.246575342
kneppbo01,449,840,47,115,28,2,6,59,2,0,41,333,0,2,90,9,5,982,0.136904762,0.16089613,0.196428571
kneppch01,27,89,6,12,2,1,0,2,0,0,4,27,0,0,0,0,0,93,0.134831461,0.172043011,0.179775281
knerrlo01,64,98,4,19,3,0,0,10,0,0,1,13,0,1,2,0,4,102,0.193877551,0.205882353,0.224489796
knetzel01,221,386,23,42,2,2,0,10,1,0,12,151,0,6,33,0,0,437,0.10880829,0.137299771,0.124352332
kniceal01,228,521,48,111,17,0,12,61,1,4,68,128,8,2,3,6,19,600,0.213051823,0.301666667,0.314779271
knickau01,21,48,8,12,3,2,0,2,0,1,3,4,0,0,2,0,1,53,0.25,0.283018868,0.395833333
knickbi01,907,3418,423,943,198,27,28,368,25,46,244,238,0,9,82,0,19,3753,0.275892335,0.318678391,0.374195436
knighbr01,15,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0
knighda01,5,11,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0.181818182,0.25,0.181818182
knighdu01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knighge01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
knighja01,84,102,13,22,3,0,2,12,1,0,5,26,0,0,2,0,0,109,0.215686275,0.247706422,0.303921569
knighjo01,133,505,69,156,29,8,4,69,17,0,38,33,0,4,0,0,0,547,0.308910891,0.361974406,0.421782178
knighjo02,767,2664,301,636,96,24,14,270,86,2,211,448,0,24,89,0,0,2988,0.238738739,0.291499331,0.308558559
knighlo01,545,2288,391,555,93,37,3,198,2,0,97,71,0,2,0,0,0,2387,0.24256993,0.27398408,0.319493007
knighra01,1495,4829,490,1311,266,27,84,595,14,25,343,579,43,36,22,61,169,5291,0.271484779,0.319410319,0.389935805
knisepe01,124,272,27,64,16,4,0,29,4,2,24,30,0,4,6,0,0,306,0.235294118,0.300653595,0.323529412
kniznan01,326,881,101,186,33,1,19,90,4,1,70,214,2,17,3,4,31,975,0.211123723,0.28,0.315550511
knoblch01,1632,6366,1132,1839,322,64,98,615,407,117,804,730,22,139,20,56,116,7385,0.288878417,0.376709546,0.405749293
knodemi01,42,65,11,15,1,1,0,12,0,1,5,6,0,2,5,0,0,77,0.230769231,0.285714286,0.276923077
knodera01,109,207,32,55,7,1,2,23,6,4,18,12,0,0,8,0,0,233,0.265700483,0.313304721,0.338164251
knoedju01,14,18,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,19,0.111111111,0.157894737,0.111111111
knollhu01,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.5,2
knollpu01,79,244,24,52,10,5,0,29,3,0,9,58,0,2,11,0,0,266,0.213114754,0.236842105,0.295081967
knoopbo01,1153,3622,337,856,129,29,56,331,16,17,305,833,48,14,36,27,91,4004,0.236333517,0.293456543,0.334345665
knorrra01,253,676,82,153,27,3,24,88,0,1,47,161,3,3,8,4,20,738,0.226331361,0.275067751,0.381656805
knothfr01,174,615,70,135,26,3,2,53,8,0,58,81,0,2,9,0,6,684,0.219512195,0.285087719,0.281300813
knothge01,6,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.083333333,0.083333333,0.166666667
knotter01,16,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0
knottga01,86,7,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,9,0.285714286,0.333333333,0.285714286
knottja01,325,482,32,58,3,0,0,23,0,0,27,212,0,1,49,0,3,559,0.12033195,0.153846154,0.126556017
knottjo01,3,8,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,10,0,0.1,0
knottjo02,19,31,4,6,2,0,1,5,0,0,5,9,0,0,0,1,1,37,0.193548387,0.297297297,0.35483871
knoufed01,53,187,16,35,3,2,0,14,4,0,9,41,0,3,0,0,0,199,0.187165775,0.236180905,0.22459893
knowdja01,71,263,27,47,4,1,0,14,1,1,2,9,0,0,0,0,0,265,0.178707224,0.18490566,0.201520913
knowlbi01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
knowlda01,766,125,2,15,0,1,0,11,0,0,9,43,0,1,10,1,1,146,0.12,0.171232877,0.136
knowlji01,357,1388,185,334,40,28,9,132,83,0,89,83,0,4,0,0,0,1481,0.240634006,0.288318704,0.32925072
knowlto01,18,36,2,3,0,0,0,1,0,0,1,23,0,1,0,0,0,38,0.083333333,0.131578947,0.083333333
knoxan01,21,75,6,19,3,0,0,8,5,0,9,0,0,0,0,0,0,84,0.253333333,0.333333333,0.293333333
knoxcl01,6,18,1,4,0,0,0,2,0,0,2,0,0,0,2,0,0,22,0.222222222,0.272727273,0.222222222
knoxjo01,124,219,21,60,4,1,0,11,7,7,20,27,0,0,3,0,8,242,0.273972603,0.330578512,0.301369863
knudsgu01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knudsku01,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
knudsma01,121,13,0,0,0,0,0,0,0,0,2,10,0,0,3,0,0,18,0,0.111111111,0
kobacni01,16,33,1,4,0,1,0,0,0,0,1,13,0,0,1,0,2,35,0.121212121,0.142857143,0.181818182
kobayma01,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kobelke01,115,73,4,13,2,0,0,4,0,0,1,26,0,0,13,0,1,87,0.178082192,0.16091954,0.205479452
koberje01,28,36,10,5,0,0,1,1,3,2,6,7,0,2,0,0,0,44,0.138888889,0.295454545,0.222222222
kochaja01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
kochal01,43,35,2,10,4,0,0,3,0,0,0,10,0,0,3,0,1,38,0.285714286,0.263157895,0.4
kochba01,33,96,11,21,2,0,0,1,0,0,3,9,0,0,2,0,1,101,0.21875,0.237623762,0.239583333
kochbi01,379,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
